CODE_COMMUNE;NOM_COMMUNE;NUMERO_INSTALLATION;NOM_INSTALLATION;ID_EQUIPEMENTS;NOM_EQUIPEMENTS;AUCUN_ACCES_HANDICAPE_M;AUCUN_ACCES_HANDICAPE_S;GPS_X;GPS_Y
49338;Soulaines-sur-Aubance;493380011;Ecuries du Layon;252634;Manège;Non;Oui;-.51716000;47.33767000
49338;Soulaines-sur-Aubance;493380011;Ecuries du Layon;252681;Carrière;Non;Oui;-.51716000;47.33767000
49338;Soulaines-sur-Aubance;493380015;Etang Pièce de Colombe;299676;Etang Piece de Colombe;Non;Oui;-.31107700;47.21506500
49338;Soulaines-sur-Aubance;493380020;La Goupillerie;317945;De l'Ane aux Traits;Non;Oui;-.51598000;47.36880000
49338;Soulaines-sur-Aubance;493380021;Terrain Multisports;346892;Terrain de Football;Oui;Oui;-.52285029;47.36419720
49338;Soulaines-sur-Aubance;493380021;Terrain Multisports;346893;Terrain de Basket;Oui;Oui;-.52285029;47.36419720
49338;Soulaines-sur-Aubance;493380021;Terrain Multisports;346894;Terrain de Tennis;Oui;Oui;-.52285029;47.36419720
49338;Soulaines-sur-Aubance;493380021;Terrain Multisports;346895;Mur de Tennis;Non-renseigne;Oui;-.52285029;47.36419720
49338;Soulaines-sur-Aubance;493380022;Ecole Public Nicolas Condorcet;346896;Terrain de Basket;Non;Non-renseigne;-.52160359;47.36544520
49339;Soulaire-et-Bourg;493390001;Cercle Harry de Villoutreys;68145;Cercle Harry de Villoutreys;Oui;Oui;-.55022000;47.57930000
49339;Soulaire-et-Bourg;493390002;Stade Eric Tabarly;71898;Terrain de Football;Non;Oui;-.55528000;47.58041000
49339;Soulaire-et-Bourg;493390002;Stade Eric Tabarly;71899;Terrain de Tennis;Non;Oui;-.55430000;47.58066000
49339;Soulaire-et-Bourg;493390002;Stade Eric Tabarly;167513;Terrain de Basket/Hand;Non;Oui;-.55670000;47.57956000
49339;Soulaire-et-Bourg;493390002;Stade Eric Tabarly;167514;Terrains de Pétanque (15X4);Non;Oui;-.55469000;47.58011000
49339;Soulaire-et-Bourg;493390002;Stade Eric Tabarly;167517;Grande Salle;Non;Oui;-.55609000;47.57963000
49339;Soulaire-et-Bourg;493390003;Domaine de la Barre;167527;Terrain de Pétanque;Non;Oui;-.54554000;47.57925000
49339;Soulaire-et-Bourg;493390005;Terrain de Pétanque Chemin de la Mercerie;167541;Terrain de Pétanque;Non;Oui;-.55487000;47.59067000
49339;Soulaire-et-Bourg;493390002;Stade Eric Tabarly;297224;Terrain d'Entrainement;Non;Oui;-.54554000;47.57925000
49339;Soulaire-et-Bourg;493390008;Boucles de Randonnée;307884;Circuit de la Baillie;Oui;Oui;-.55528000;47.58041000
49339;Soulaire-et-Bourg;493390002;Stade Eric Tabarly;345216;Petite Salle Annexe;Non;Oui;-.55609000;47.57963000
49339;Soulaire-et-Bourg;493390009;Les Ecuries Smith-Huet;350996;Manège;Non;Non;-.52245200;47.59949520
49339;Soulaire-et-Bourg;493390009;Les Ecuries Smith-Huet;350997;Carrière;Non;Oui;-.52245000;47.59950000
49341;Souzay-Champigny;493410002;Salle Villeneuve;67393;Aire de Pétanque;Non;Oui;-.00541000;47.23529000
49341;Souzay-Champigny;493410001;Circuit Mini Auto de Champigny;68204;Circuit Mini Auto de Champigny;Non;Oui;-.01881000;47.20944000
49341;Souzay-Champigny;493410002;Salle Villeneuve;196641;Salle Villeneuve;Non;Oui;-.00531000;47.23499000
49342;Tancoigné;493420001;Circuits de Randonnée;167497;Circuit 10 Km;Non;Oui;-.40903000;47.17500000
49342;Tancoigné;493420001;Circuits de Randonnée;167500;Circuit 8 Km;Oui;Oui;-.40903000;47.17500000
49343;Tessoualle;493430004;Complexe Sportif des Chênes;66168;Salle Polyvalente;Non;Oui;-.85769000;47.00236000
49343;Tessoualle;493430004;Complexe Sportif des Chênes;66169;Salle Omnisports;Non;Oui;-.85758300;47.00280100
49343;Tessoualle;493430004;Complexe Sportif des Chênes;66170;Salle de Danse;Non;Oui;-.85769000;47.00236000
49343;Tessoualle;493430003;Complexe Sportif des Tilleuls;70684;Halle des Sports;Non;Oui;-.85728900;47.00182000
49343;Tessoualle;493430003;Complexe Sportif des Tilleuls;70685;Salle de Gymnastique;Non;Oui;-.85729000;47.00182000
49343;Tessoualle;493430004;Complexe Sportif des Chênes;134289;Terrains de Tennis Extérieurs;Non;Oui;-.86021500;47.00378000
49343;Tessoualle;493430004;Complexe Sportif des Chênes;134294;Terrain de Basket Extérieur;Non;Oui;-.85839500;47.00401500
49343;Tessoualle;493430004;Complexe Sportif des Chênes;134301;Terrain d'Honneur;Non;Oui;-.85906000;47.00341000
49343;Tessoualle;493430004;Complexe Sportif des Chênes;134309;Ancien Terrain de Football;Non;Oui;-.85801800;47.00379100
49343;Tessoualle;493430004;Complexe Sportif des Chênes;134311;Terrain de Pétanque;Non;Oui;-.85824000;47.00238000
49343;Tessoualle;493430002;Ecole Publique du Moulin;134412;Plateau de Jeux;Non;Oui;-.84776000;47.00386000
49343;Tessoualle;493430010;Lac du Verdon;270517;Le Tour du Lac du Verdon;Oui;Oui;-.82671600;47.02145600
49343;Tessoualle;493430005;Sentier Pédestre;270823;Les Deux Provinces;Oui;Oui;-.76946500;47.00235700
49343;Tessoualle;493430011;Sentier Découverte;351487;A la Découverte de la Tessoualle;Oui;Oui;-.85013218;47.00526450
49343;Tessoualle;493430004;Complexe Sportif des Chênes;352528;Terrain de Football Kellouaz;Oui;Oui;-.85902900;47.00187700
49344;Thorigné-d'Anjou;493440001;Stade;71220;Terrain de Football d'Honneur;Non;Oui;-.66055000;47.64207000
49344;Thorigné-d'Anjou;493440001;Stade;71221;Terrain de Tennis;Oui;Oui;-.66053000;47.64070000
49344;Thorigné-d'Anjou;493440001;Stade;181743;Terrain de Football Entrainement;Non;Oui;-.66082000;47.64110000
49344;Thorigné-d'Anjou;493440002;Ecole Primaire Eric Tabarly;181763;Terrain de Basket;Non;Oui;-.66269000;47.63874000
49344;Thorigné-d'Anjou;493440003;Salle Communale de l'Etang;181769;Salle Communale;Non;Oui;-.66174000;47.63674000
49344;Thorigné-d'Anjou;493440003;Salle Communale de l'Etang;181774;Terrain de Pétanque;Non;Oui;-.66172000;47.63701000
49344;Thorigné-d'Anjou;493440004;Sentier de Randonnée;270385;Circuit de la Fontaine Saint- Martin;Oui;Oui;-.66359000;47.63765000
49344;Thorigné-d'Anjou;493440005;Centre Xian Wuguan;278433;Salle de TaÃ¯ Chi Chuan;Non;Oui;-.67262000;47.61986000
49344;Thorigné-d'Anjou;493440006;Ponton de Thorigné;280887;Ponton Fixe Doublé;Non;Oui;-.68976000;47.63288000
49344;Thorigné-d'Anjou;493440001;Stade;344707;Terrain de Basket;Oui;Oui;-.66073600;47.64083300
49344;Thorigné-d'Anjou;493440001;Stade;344708;Mur de Tennis;Non;Oui;-.66073600;47.64083300
49344;Thorigné-d'Anjou;493440007;Centre Equestre de Mavitourne;344709;Carrière Poney;Oui;Oui;-.67391100;47.62901300
49344;Thorigné-d'Anjou;493440007;Centre Equestre de Mavitourne;344710;Carrière des Chevaux;Oui;Oui;-.67391100;47.62901300
49344;Thorigné-d'Anjou;493440007;Centre Equestre de Mavitourne;344711;Spring Garden;Oui;Oui;-.67598900;47.62926700
49344;Thorigné-d'Anjou;493440008;Ecuries de la Venerie;344712;Carrière;Oui;Oui;-.64963300;47.61885700
49345;Thouarcé;493450001;Terrain de Tennis;66705;Terrain de Tennis;Oui;Oui;-.50538000;47.26361000
49345;Thouarcé;493450003;Société l'Union Agricole;66751;Société l'Union Agricole;Non;Oui;-.50136000;47.26799000
49345;Thouarcé;493450004;Stade Municipal des Rondières;67168;Terrain de Basket;Non;Oui;-.50785000;47.27275000
49345;Thouarcé;493450004;Stade Municipal des Rondières;67169;Stade des Rondières Engazonné;Non;Oui;-.50852000;47.27209000
49345;Thouarcé;493450005;Salle des Sports;67446;Dojo;Non;Oui;-.49253000;47.26525000
49345;Thouarcé;493450005;Salle des Sports;67447;Plateaux d'Evolution;Oui;Oui;-.49164000;47.26533000
49345;Thouarcé;493450005;Salle des Sports;67448;Gymnase;Non;Oui;-.49253000;47.26525000
49345;Thouarcé;493450002;Piscine;71490;Piscine;Non;Oui;-.50604000;47.26622000
49345;Thouarcé;493450005;Salle des Sports;167893;Aires de Saut;Oui;Oui;-.49174000;47.26515000
49345;Thouarcé;493450006;Circuits Pédestres;167924;Circuit Bonnezeaux;Oui;Oui;-.50155000;47.26750000
